user_id,judge_status,url
osushi5,TLE,https://atcoder.jp/contests/abc152/submissions/9624309
penguin46,TLE,https://atcoder.jp/contests/abc152/submissions/9622161
pori_na,TLE,https://atcoder.jp/contests/abc152/submissions/9623726
pori_na,TLE,https://atcoder.jp/contests/abc152/submissions/9617782
prd_xxx,TLE,https://atcoder.jp/contests/abc152/submissions/9608968
psmf1,TLE,https://atcoder.jp/contests/abc152/submissions/9627258
qsako6,TLE,https://atcoder.jp/contests/abc152/submissions/9622504
ralt,TLE,https://atcoder.jp/contests/abc152/submissions/9629293
ralt,TLE,https://atcoder.jp/contests/abc152/submissions/9624227
ralt,TLE,https://atcoder.jp/contests/abc152/submissions/9624396
ralt,TLE,https://atcoder.jp/contests/abc152/submissions/9625579
reborn18,TLE,https://atcoder.jp/contests/abc152/submissions/9616521
renkichi,TLE,https://atcoder.jp/contests/abc152/submissions/9625836
rinmao,TLE,https://atcoder.jp/contests/abc152/submissions/9620243
rinmao,TLE,https://atcoder.jp/contests/abc152/submissions/9622997
rockbirds12,TLE,https://atcoder.jp/contests/abc152/submissions/9620503
ryo_n,TLE,https://atcoder.jp/contests/abc152/submissions/9626990
s570704,TLE,https://atcoder.jp/contests/abc152/submissions/9621265
saba,TLE,https://atcoder.jp/contests/abc152/submissions/9626902
saba,TLE,https://atcoder.jp/contests/abc152/submissions/9621976
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9623501
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9622399
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9620492
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9622921
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9624033
sabaneko,TLE,https://atcoder.jp/contests/abc152/submissions/9628968
sakki,TLE,https://atcoder.jp/contests/abc152/submissions/9627606
sakki,TLE,https://atcoder.jp/contests/abc152/submissions/9629044
sakki,TLE,https://atcoder.jp/contests/abc152/submissions/9628479
sangonana,TLE,https://atcoder.jp/contests/abc152/submissions/9607654
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9619849
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9618494
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9619295
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9628323
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9620581
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9625650
satoooh,TLE,https://atcoder.jp/contests/abc152/submissions/9612604
satoshi_f,TLE,https://atcoder.jp/contests/abc152/submissions/9622929
satoshi_f,TLE,https://atcoder.jp/contests/abc152/submissions/9622686
satoshi_f,TLE,https://atcoder.jp/contests/abc152/submissions/9624945
sgtn_kh,TLE,https://atcoder.jp/contests/abc152/submissions/9626042
sh_yama,TLE,https://atcoder.jp/contests/abc152/submissions/9627468
sh_yama,TLE,https://atcoder.jp/contests/abc152/submissions/9618008
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9627146
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9615856
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9627577
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9618862
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9620242
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9611875
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9624408
shamio,TLE,https://atcoder.jp/contests/abc152/submissions/9624948
shiano,TLE,https://atcoder.jp/contests/abc152/submissions/9626833
shino212,TLE,https://atcoder.jp/contests/abc152/submissions/9624252
shino212,TLE,https://atcoder.jp/contests/abc152/submissions/9625140
shogosuga,TLE,https://atcoder.jp/contests/abc152/submissions/9627712
shogosuga,TLE,https://atcoder.jp/contests/abc152/submissions/9628945
shogosuga,TLE,https://atcoder.jp/contests/abc152/submissions/9628090
shoheihoh,TLE,https://atcoder.jp/contests/abc152/submissions/9611196
shunby,TLE,https://atcoder.jp/contests/abc152/submissions/9629102
shunby,TLE,https://atcoder.jp/contests/abc152/submissions/9628201
shuuun,TLE,https://atcoder.jp/contests/abc152/submissions/9623668
shuuun,TLE,https://atcoder.jp/contests/abc152/submissions/9621833
shuuun,TLE,https://atcoder.jp/contests/abc152/submissions/9622757
siiiii1107,TLE,https://atcoder.jp/contests/abc152/submissions/9627053
siiiii1107,TLE,https://atcoder.jp/contests/abc152/submissions/9626589
sionyan2,TLE,https://atcoder.jp/contests/abc152/submissions/9618777
snakejr,TLE,https://atcoder.jp/contests/abc152/submissions/9621858
snakejr,TLE,https://atcoder.jp/contests/abc152/submissions/9622031
sollall,TLE,https://atcoder.jp/contests/abc152/submissions/9624226
sollall,TLE,https://atcoder.jp/contests/abc152/submissions/9622338
sugyan,TLE,https://atcoder.jp/contests/abc152/submissions/9629106
suika_p,TLE,https://atcoder.jp/contests/abc152/submissions/9627910
suika_p,TLE,https://atcoder.jp/contests/abc152/submissions/9628705
suzuken_w,TLE,https://atcoder.jp/contests/abc152/submissions/9619267
syz,TLE,https://atcoder.jp/contests/abc152/submissions/9626034
tails1434,TLE,https://atcoder.jp/contests/abc152/submissions/9626094
takakin,TLE,https://atcoder.jp/contests/abc152/submissions/9620398
takatsu_,TLE,https://atcoder.jp/contests/abc152/submissions/9612985
takayg,TLE,https://atcoder.jp/contests/abc152/submissions/9627835
takayg,TLE,https://atcoder.jp/contests/abc152/submissions/9628111
takayg,TLE,https://atcoder.jp/contests/abc152/submissions/9621624
taketake1818,TLE,https://atcoder.jp/contests/abc152/submissions/9628152
taketake1818,TLE,https://atcoder.jp/contests/abc152/submissions/9626246
taketake1818,TLE,https://atcoder.jp/contests/abc152/submissions/9626564
tamihuru,TLE,https://atcoder.jp/contests/abc152/submissions/9629222
tamihuru,TLE,https://atcoder.jp/contests/abc152/submissions/9629138
tatsuya0619,TLE,https://atcoder.jp/contests/abc152/submissions/9622841
tatsuya0619,TLE,https://atcoder.jp/contests/abc152/submissions/9623169
tatsuya0619,TLE,https://atcoder.jp/contests/abc152/submissions/9624614
tempfeil,TLE,https://atcoder.jp/contests/abc152/submissions/9628165
tempfeil,TLE,https://atcoder.jp/contests/abc152/submissions/9626873
tempfeil,TLE,https://atcoder.jp/contests/abc152/submissions/9625338
terrafarm,TLE,https://atcoder.jp/contests/abc152/submissions/9624133
terrafarm,TLE,https://atcoder.jp/contests/abc152/submissions/9622392
tetsu111,TLE,https://atcoder.jp/contests/abc152/submissions/9622486
thor1192,TLE,https://atcoder.jp/contests/abc152/submissions/9618858
tishibas,TLE,https://atcoder.jp/contests/abc152/submissions/9626011
tishibas,TLE,https://atcoder.jp/contests/abc152/submissions/9626290
tmato,TLE,https://atcoder.jp/contests/abc152/submissions/9625714
tnag,TLE,https://atcoder.jp/contests/abc152/submissions/9623496
tnag,TLE,https://atcoder.jp/contests/abc152/submissions/9627815
tnag,TLE,https://atcoder.jp/contests/abc152/submissions/9627426
tnag,TLE,https://atcoder.jp/contests/abc152/submissions/9626901
tobusakana,TLE,https://atcoder.jp/contests/abc152/submissions/9614479
tobusakana,TLE,https://atcoder.jp/contests/abc152/submissions/9615541
tobusakana,TLE,https://atcoder.jp/contests/abc152/submissions/9624043
toot_tatsuhiro,TLE,https://atcoder.jp/contests/abc152/submissions/9623796
toot_tatsuhiro,TLE,https://atcoder.jp/contests/abc152/submissions/9624697
toot_tatsuhiro,TLE,https://atcoder.jp/contests/abc152/submissions/9624281
toshikish,TLE,https://atcoder.jp/contests/abc152/submissions/9621542
tsukimidanngo,TLE,https://atcoder.jp/contests/abc152/submissions/9626794
tsukimidanngo,TLE,https://atcoder.jp/contests/abc152/submissions/9623395
tter4,TLE,https://atcoder.jp/contests/abc152/submissions/9621094
ttr,TLE,https://atcoder.jp/contests/abc152/submissions/9626133
ttr,TLE,https://atcoder.jp/contests/abc152/submissions/9628985
tu__casa,TLE,https://atcoder.jp/contests/abc152/submissions/9627124
useless,TLE,https://atcoder.jp/contests/abc152/submissions/9616631
usks,TLE,https://atcoder.jp/contests/abc152/submissions/9612781
uturyo27182,TLE,https://atcoder.jp/contests/abc152/submissions/9623621
uturyo27182,TLE,https://atcoder.jp/contests/abc152/submissions/9628492
uturyo27182,TLE,https://atcoder.jp/contests/abc152/submissions/9622987
uturyo27182,TLE,https://atcoder.jp/contests/abc152/submissions/9620777
uuuu_s,TLE,https://atcoder.jp/contests/abc152/submissions/9628425
vivekcrux,TLE,https://atcoder.jp/contests/abc152/submissions/9620960
vivekcrux,TLE,https://atcoder.jp/contests/abc152/submissions/9620524
wangzai,TLE,https://atcoder.jp/contests/abc152/submissions/9624427
wangzai,TLE,https://atcoder.jp/contests/abc152/submissions/9622511
wangzai,TLE,https://atcoder.jp/contests/abc152/submissions/9623803
wataoka,TLE,https://atcoder.jp/contests/abc152/submissions/9627046
wataoka,TLE,https://atcoder.jp/contests/abc152/submissions/9627588
wataoka,TLE,https://atcoder.jp/contests/abc152/submissions/9628230
wkb89_,TLE,https://atcoder.jp/contests/abc152/submissions/9612783
wkb89_,TLE,https://atcoder.jp/contests/abc152/submissions/9619049
wtnk0812,TLE,https://atcoder.jp/contests/abc152/submissions/9626396
yosh1,TLE,https://atcoder.jp/contests/abc152/submissions/9621131
yoshinGO,TLE,https://atcoder.jp/contests/abc152/submissions/9613112
yoshinGO,TLE,https://atcoder.jp/contests/abc152/submissions/9616902
yuly3,TLE,https://atcoder.jp/contests/abc152/submissions/9625781
yuly3,TLE,https://atcoder.jp/contests/abc152/submissions/9625031
yuly3,TLE,https://atcoder.jp/contests/abc152/submissions/9625410
yuto0712,TLE,https://atcoder.jp/contests/abc152/submissions/9622808
yuto0712,TLE,https://atcoder.jp/contests/abc152/submissions/9623509
zakiltonian,TLE,https://atcoder.jp/contests/abc152/submissions/9623390
zakiltonian,TLE,https://atcoder.jp/contests/abc152/submissions/9621119
zakiltonian,TLE,https://atcoder.jp/contests/abc152/submissions/9620591
zakiltonian,TLE,https://atcoder.jp/contests/abc152/submissions/9628769
zeronone,TLE,https://atcoder.jp/contests/abc152/submissions/9620271
zeronone,TLE,https://atcoder.jp/contests/abc152/submissions/9618170
zeronone,TLE,https://atcoder.jp/contests/abc152/submissions/9617388
zeronone,TLE,https://atcoder.jp/contests/abc152/submissions/9620644
zxc_identity,TLE,https://atcoder.jp/contests/abc152/submissions/9627162
zxc_identity,TLE,https://atcoder.jp/contests/abc152/submissions/9628714
zxc_identity,TLE,https://atcoder.jp/contests/abc152/submissions/9625845
